PC1,PC2,description_index
-1.648793863995804,-0.3459670296914953,1356
-2.0605778789137332,-1.2275097943749946,1357
5.495846180287838,-1.5317474806282505,1358
4.454035508163521,-1.2115206748989613,1359
5.345204101233702,-0.26397558749231653,1360
5.451761692081344,-0.619365935240564,1361
4.771967431071808,-0.20025967676056666,1362
5.315574858983891,-0.4344209979263511,1363
5.6808465379255155,-1.261657201031669,1364
4.165595845131698,-0.7208124380928739,1365
5.779064816760378,-0.2337251550694293,1366
5.353333526772589,0.17290802270165326,1367
4.57941173674842,-0.5895879251365937,1368
4.326031415734921,-0.7912679050213585,1369
4.776569850951745,-3.455592960580268,1370
4.546771557943559,-0.4266912910373995,1371
3.7735310334697516,-0.7590313799501335,1372
3.5537296398473415,-0.531386849476057,1373
-1.1959541970552865,-2.0214918011522105,1374
4.416743402634968,-1.6585879702619892,1375
4.855194304365929,0.36121469228982617,1376
4.949757148902948,-0.7994570319344128,1377
-1.307708084613818,-0.4537613984660259,1378
-2.3728116473846317,-1.1908707677056554,1379
-1.8433427100772273,-0.9601309054179308,1380
-1.5060818585155908,-0.5402530170530254,1381
-0.33307941472983227,-1.2243372481379835,1382
-2.533238684255741,-1.2952732756819854,1383
-0.9070097893243312,-1.728627506232648,1384
-1.349240093899549,-0.2132989863458282,1385
0.5042628836676573,-2.287072320494392,1386
-1.7926957597491417,-0.7121911734636838,1387
-1.3466544646322924,-1.1981600344946262,1388
-1.8833350891800882,-1.3810899148387807,1389
-0.045741692962368706,-0.663282476102826,1390
-1.0695893411056574,0.014851698628577143,1391
1.571842573405031,-2.0689716250161565,1392
-0.7654365700619963,-0.2842072064838125,1393
-1.9962084375717237,-1.0092561003034661,1394
0.1529969650384742,-1.4049691861185674,1395
-0.47420631027987387,-0.1749443668155169,1396
-2.1188745389052563,-1.4690080374911163,1397
-1.5658626994838956,-0.6715558079857061,1398
-2.404281334152394,-1.1000032608141401,1399
-0.6994195255329745,-0.3899755200706305,1400
0.6728591734532398,0.11260518369563308,1401
-1.4265250382506915,-0.6424757910845459,1402
-0.461869075339362,-0.26858758267574107,1403
-0.31452902102791125,-0.025842527290664833,1404
-1.187887973873329,-0.3694187285351252,1405
-0.054766298796268945,-0.5124003062906572,1406
0.9668695833057668,-0.09623977091095487,1407
-0.15724696256603093,-0.6700606496560986,1408
2.7181340833956202,0.7019749020362828,1409
-1.9268486216173955,-0.683605270263043,1410
-1.7065403953695444,-0.8205555103040801,1411
-0.4668420145452911,-1.475465303124801,1412
0.5883826637914608,-0.6922437953907482,1413
-0.48429831500397974,-1.180829058870035,1414
-0.4303128581331561,-0.5299846162988479,1415
-1.0235625790562777,-0.7238011747704054,1416
-1.378006115460039,-0.5575591699863134,1417
-0.003001559255875225,-0.1521858683543207,1418
-0.5749312683438604,0.41592260342186466,1419
-0.44571679014418925,-0.06334210957678191,1420
0.37766848257251817,0.20362057086690152,1421
-0.23527754932101347,-0.15433504806998366,1422
-0.3504859433960607,-0.18302695095737964,1423
1.1582725917647194,0.4678518581606475,1424
3.476938354625304,-1.8819025210302767,1425
-0.5959931807691043,-0.14017659645420336,1426
0.021484242070168247,-0.03197356155243471,1427
-0.33522630261076497,0.3740976538394751,1428
-0.3036535849296769,-0.13972992410197324,1429
-0.09548149373201237,0.0831906686326827,1430
0.4215303677697774,0.10062213960092753,1431
0.6973302143595188,0.2005092622161547,1432
-0.40101888592202767,-0.2832880639953194,1433
0.42915079731418077,0.30892588466368837,1434
0.2895309072048777,0.06192676977915122,1435
-0.214472820849755,-0.07589012427123838,1436
-0.03434681999706374,-0.022336709360385707,1437
-0.20017377662192087,-0.845609706065357,1438
-2.1991284153701125,-0.9773511199680249,1439
-1.8158167821312163,-0.38612892991175707,1440
-0.7305262898473563,-0.18616983430965006,1441
-0.14825786844588784,-0.3274585050531952,1442
-1.522413084210133,-0.9824705520498572,1443
-1.765041175565053,-0.5072050065390561,1444
-0.8517590676276157,-0.11967938904949177,1445
-1.1560059090546049,-0.536063267321788,1446
0.1332056711126248,-0.39139091890076055,1447
-0.3432566546062877,-0.06002049402642212,1448
-1.7818889651468675,-0.6223508954158373,1449
-0.5105279927460195,-0.2530210138316843,1450
-0.9313916179871932,-0.744602446391162,1451
-0.2985893121576793,-0.5989414751460412,1452
-1.5746016154574787,-0.4489389980735854,1453
-0.8641132833707018,-0.43925382744595415,1454
-1.9687415021049233,-0.709988352953344,1455
0.87936669173242,-2.7157095288200512,1456
0.4783674077290942,-1.645849482678114,1457
-2.4257555075011927,-1.191717277236947,1458
-2.47494771239149,-1.2407183913372344,1459
-2.4718572804649033,-1.2553875101767966,1460
-2.699088750268279,-1.3604968178088201,1461
-2.4299135405481027,-1.3324765016556441,1462
-2.7108858467227352,-1.3692944777553426,1463
-2.426059882416249,-1.1868533279137519,1464
-2.5771914130563798,-1.3108467422845795,1465
-2.052213077606036,-1.7123650899696718,1466
-1.5962105320764917,-1.760136015617309,1467
-2.4758238091636735,-1.0910297116459935,1468
-2.3662221029328374,-1.089597601089835,1469
-2.664801521705993,-1.3371072799440078,1470
-2.560031420534037,-1.3014873722312772,1471
-2.5361672285315975,-1.2653367996299838,1472
-2.5629159270355206,-1.3437387172329094,1473
-2.5940092564445845,-1.4309994576717335,1474
-2.17770527355202,-1.2613140055370835,1475
-2.428700624948487,-1.1285404115266864,1476
-2.428700624948487,-1.1285404115266864,1477
-1.0972885947536237,-1.0872456657581997,1478
-1.0972885947536237,-1.0872456657581997,1479
-1.6685084246048585,-1.3863104612559165,1480
-1.6685084246048585,-1.3863104612559165,1481
-0.6687904043891604,-1.613587565115468,1482
-0.6687904043891604,-1.613587565115468,1483
-0.6830300942242157,-1.1357239004919066,1484
-0.6830300942242157,-1.1357239004919066,1485
-0.14189351592421548,-0.6239382291429544,1486
-0.14189351592421548,-0.6239382291429544,1487
-0.8162706289846786,-0.6973178677652616,1488
-0.8162706289846786,-0.6973178677652616,1489
-1.3070424784857317,-1.2354321902415903,1490
-1.3070424784857317,-1.2354321902415903,1491
-1.0149148905898229,-1.0448829817098182,1492
-1.0149148905898229,-1.0448829817098182,1493
-0.31338693041354876,-0.9782289904816622,1494
-0.31338693041354876,-0.9782289904816622,1495
-1.1475313417443176,-1.5182028817886277,1496
-1.1475313417443176,-1.5182028817886277,1497
0.043472073583974154,-1.38550840001627,1498
-0.5480494896595891,-0.7925061174401117,1499
-0.558066474608824,0.6178109776879956,1500
-0.5337136901038438,-0.6426835071065102,1501
-1.0589534711188475,-0.40415878114028475,1502
0.42585467100693747,-1.1527260101926005,1503
-0.9901013300202619,-1.2671643099212297,1504
-2.790288189251404,-1.4606194497135874,1505
-2.0278399099107802,-1.1931785712875789,1506
-1.4153602561792695,-0.7716688355717728,1507
-1.859598251399972,-0.8248909999481708,1508
1.9075624130870825,-0.8046889858029495,1509
-0.9457354458072849,0.16523231395113358,1510
-0.23372024184438353,-0.017642872883039076,1511
-2.16667730001958,-1.009101779417828,1512
-0.5468871921029509,0.14159208242928237,1513
-2.0349589036108027,-1.0089488322229492,1514
-1.0768101725611479,-0.2853790034569917,1515
-0.836808032627195,-0.40853729553635026,1516
-1.3563386661615406,-0.38442912401246154,1517
5.211597812294866,1.654604090453925,1518
4.1287957515291,2.9814909669128182,1519
5.411783856937573,-1.8181923079769775,1520
5.785005650174029,0.3973659504023354,1521
0.881760306092916,-1.1983825409511402,1522
-1.060920037505781,0.38137772483289806,1523
5.5520001900691085,-0.9371161744887364,1524
3.798796815010716,-1.1125648838111049,1525
6.010469605833168,-1.4760492516229051,1526
8.074924793229135,-1.27215424430423,1527
6.380725621852435,0.18194075377867458,1528
6.758948462651873,-0.0943758024489655,1529
1.3227388144379677,-0.6615872357992713,1530
2.9061615922334907,1.8101865614549562,1531
2.875526866640519,-1.0168560067202839,1532
2.7067188384527503,1.440289008981621,1533
3.764248323186607,-0.8511276178774243,1534
-1.1454674965846543,-2.350032786031746,1535
5.564131682774375,-0.35726827934706,1536
4.691510322003058,-0.13586646807958627,1537
-1.3776804346648732,-0.9619429727040331,1538
-0.18206405140507026,-0.5568115942894065,1539
0.06167367199252739,0.6494404706984135,1540
-1.03398206425366,-0.428243899935487,1541
-0.31454060638285536,0.14026655934895582,1542
0.4262102092656788,0.23445756404024948,1543
0.1612769251982602,0.01257979738583023,1544
-1.1119975912212874,-0.7490304862596904,1545
0.15444015502228395,1.1475337796728036,1546
-1.0182215435748787,-0.7290811300910963,1547
-0.6901796357854236,-0.14993574809802135,1548
0.4246122987733877,-0.5761895242090977,1549
-0.4703300956438992,-1.152819465100579,1550
-2.2355611134546693,-1.139029950413913,1551
-0.7788995496844459,-0.4843131315700481,1552
-0.3424623415271819,0.07823795637709109,1553
-0.8244855386173008,-1.9662659899011155,1554
-0.6102651247403869,-0.20581775472029679,1555
-0.923259708106503,-0.4596074657013977,1556
-1.4499912767950125,-0.9515271529905075,1557
-0.528299712436102,-0.17632056267541077,1558
1.2280433454655713,-0.597444139612486,1559
1.958953800212927,-0.3066602022205745,1560
0.14504552722221675,0.03791998012122122,1561
1.2462292384977274,-0.09345394493578424,1562
1.4981390237143135,-1.2911858381306873,1563
0.14542507438031424,0.34707242043806075,1564
0.31463378105215717,0.01013546531702293,1565
0.46588123269888315,0.10089877189991704,1566
-0.16943929017745743,-0.5132038385851012,1567
0.3093809753129602,0.8008456085397951,1568
2.138446319737745,1.1708750966629635,1569
0.10833542944515209,-0.08395488168045288,1570
0.8285267188671692,0.3025448917114817,1571
-1.651000443963771,-1.0740231814489394,1572
0.5645064669526699,-0.8843019461754357,1573
0.08656777370502848,0.08081102909495796,1574
-0.6087584134047835,-0.5499814801232163,1575
2.1742025624794774,0.13575087674193795,1576
-1.325238015990211,-0.846433338859849,1577
2.5448149466817096,1.5016998577813978,1578
2.614214069012974,2.592057438510727,1579
3.8555207833102303,1.3321998144441014,1580
1.957853233543829,1.523985646108904,1581
3.973857227837808,1.749193263536974,1582
7.96330591687884,1.7282531119496876,1583
2.3474320735652583,2.4233746441414907,1584
5.056297073003418,3.3079723416886138,1585
6.953277734618881,6.472489839387194,1586
3.400994124812628,2.6111586749342357,1587
4.408012645055316,5.210083320559096,1588
4.318143643168429,3.7230400389735774,1589
7.302845747764671,5.62583747639051,1590
3.9104809955054556,2.4786210093817354,1591
3.227444215857368,1.5694217879564343,1592
3.8449093483006513,3.02458265710348,1593
3.8415130226016703,1.6788980631277706,1594
2.937100045257282,3.2897789622642364,1595
3.5109103341131798,1.8850241799736907,1596
7.050142210744733,4.0150776393514,1597
0.6548806171688117,0.15144084269287864,1598
1.2638232622265229,1.2502240621374276,1599
0.7403665256873534,0.8099080612645589,1600
1.3209568893598418,-0.3659417582723602,1601
1.1822768416057803,1.1074093628335586,1602
0.19190748795238238,-0.04260553487076446,1603
-0.57951413196858,-0.16861931391032903,1604
-0.2009526519467532,-0.2016966984489368,1605
0.7654673666270695,0.7597788644131998,1606
-0.04347111473211199,0.3406063917436678,1607
2.136499807748836,1.4122518400789577,1608
0.7470137191857823,0.39169929233439305,1609
-0.2718336968376757,-0.17450522002303215,1610
1.1658887656437829,0.2494860421604572,1611
0.09198084746201535,-0.29513445644126807,1612
0.2547790109856691,0.5060865715491432,1613
-0.6762748558399634,-0.29633328352803195,1614
0.745370037303057,0.7533692467428063,1615
0.9839456993017945,0.32600943980781294,1616
0.022674974520744393,-0.20855764435373236,1617
0.671514555202196,-2.4969666822391954,1618
-1.0309494537788424,-0.9163570044731509,1619
-3.13193075045331,-1.6377443277648116,1620
-1.5596107101803474,-0.8646335442083131,1621
-2.22774413275713,-1.1334453037616627,1622
-2.7267195762545824,-1.3652748359706877,1623
-2.3932569657524554,-1.296722488334719,1624
-2.5147347175501635,-1.2223697569248833,1625
-1.0866082419076657,-1.2618639476682885,1626
-2.6326120820814283,-1.372603593124584,1627
-2.1468282383467376,-1.1116711275425581,1628
-1.6950773161846047,-0.9288766806333629,1629
-2.6386279784085054,-1.3091466520060473,1630
-2.4878653294511253,-1.3888482622688378,1631
-2.4254147341336356,-0.9079471292171499,1632
-2.847582085014892,-1.4522766705811134,1633
-2.5728930167985884,-1.2657568855559975,1634
-2.4390613843639177,-1.3285790739426064,1635
-2.779549933991403,-1.4066473688604688,1636
-2.0387479345504866,-1.2809184639244118,1637
-2.712182763498619,-1.3517584781994296,1638
-2.5538964144090945,-1.3263867463320742,1639
-2.900566815987908,-1.4589038773988807,1640
-2.9466631880482295,-1.5099307555697261,1641
-2.900566815987908,-1.4589038773988807,1642
-2.9466631880482295,-1.5099307555697261,1643
-2.547830677044976,-1.3414840124441851,1644
-2.7049788875547103,-1.387915295854104,1645
-2.900566815987908,-1.4589038773988807,1646
-2.900566815987908,-1.4589038773988807,1647
-2.900566815987908,-1.4589038773988807,1648
-2.900566815987908,-1.4589038773988807,1649
-2.746458148136648,-1.3887334129788325,1650
-2.900566815987908,-1.4589038773988807,1651
-2.900566815987908,-1.4589038773988807,1652
-2.900566815987908,-1.4589038773988807,1653
-2.900566815987908,-1.4589038773988807,1654
-2.900566815987908,-1.4589038773988807,1655
-3.13193075045331,-1.6377443277648116,1656
-2.9466631880482295,-1.5099307555697261,1657
-0.1101677297809534,-2.218653929937133,1658
-1.0309849507254003,-0.6878734526945629,1659
-2.0188586545758844,-0.8145471293419857,1660
-2.518049278515404,-1.4444655770252388,1661
-1.9373408727192403,-1.1661287099688653,1662
-1.662823249265359,-1.6344327017079647,1663
-2.3676144319239185,-1.2119002945220807,1664
-1.3792994834081524,-1.6930251472448543,1665
-0.731011183173451,-0.8751018423119376,1666
-1.780539855686735,-0.9900253298753232,1667
-1.100357528964742,-0.5241901068543547,1668
-1.1564937437285174,-0.7736604168972334,1669
-1.386527375819638,-1.0770417267939794,1670
-1.4653350447230225,-1.5366676694143853,1671
-2.056177748174151,-1.074079954579599,1672
1.0519860918359678,-1.9620444937634114,1673
-1.510026835120664,-1.0251992903606741,1674
-1.8971845723101886,-1.394607417538296,1675
-1.1890517434488692,-1.3611299447859129,1676
-1.2024156268028243,-1.3700342621219852,1677
-1.4577590592357241,-0.7590263982395687,1678
-1.406312960082192,-1.638309196325493,1679
-0.5468325596144874,0.32292165416679025,1680
-1.370013929727077,-0.1830119662047952,1681
-1.152006690108305,-0.17267900261555091,1682
-0.8793270107093161,0.18980444067168112,1683
-1.4099216424941658,-0.13624310795323355,1684
-1.2646086181689493,-0.5955646033963359,1685
-1.297764983209188,-0.2908224601181958,1686
-1.0674751492229326,-1.0066488972482825,1687
0.8952383837114484,-0.11604098893573174,1688
-1.4266431236950896,-0.7999740602198544,1689
-0.6949234668073652,-0.7156351119506925,1690
-1.9787438840961453,-0.8683489180526989,1691
-1.1790412783262272,-0.6848932097302317,1692
-1.830102306984425,-1.180237492616859,1693
-1.529251989428317,-1.5888536401209694,1694
-1.3449545809379226,-0.06944354934717818,1695
-1.990121002119566,-1.1758010586307006,1696
-1.5595886009900062,-1.3237645031155287,1697
-0.49631444895148086,-0.0025276184629377933,1698
1.9400351100215156,1.3268507892409702,1699
-0.19718837343988857,0.5139342628865111,1700
0.3195881961504425,0.31044989646750915,1701
0.369742259727273,1.0724382108986852,1702
0.10836672983803436,0.46918215012631853,1703
0.6573435461127011,0.6128785691979883,1704
1.5525097132680252,1.4911009234382733,1705
0.3477069881351174,0.6071024964300318,1706
-1.008388506829449,-0.6335601422014018,1707
-0.33103352630284527,0.43963017924389863,1708
-0.2879627973926819,-0.14931591165078986,1709
-0.17511445672917345,0.19705647660210837,1710
-0.16294861316994722,0.6015012079263815,1711
0.2050437233200499,0.8784811763659234,1712
-0.07944574750108649,0.7430895543033047,1713
2.680033803804273,1.9345856800163104,1714
-0.9917589770466826,-0.44363871856170656,1715
0.939215481761766,-0.31217386633242994,1716
-0.4567973957650365,-0.09226383321756691,1717
-0.4188338321309718,-0.7584291991767034,1718
-0.7988336369160061,-0.9558168469805702,1719
-2.2519034200441173,-1.1187495115619963,1720
-0.8630528218935133,-0.6736510003287268,1721
-1.1911963467861724,-0.3282788157152542,1722
-1.9715708419055347,-0.7513874319781643,1723
0.8427006361679626,0.48677755269135276,1724
-1.2542537970589414,-0.7581507220468389,1725
-2.18097581406069,-1.238931620966833,1726
-1.0568081905356523,-0.10811797328408342,1727
-0.08940410925347803,0.15091727146132056,1728
-0.7696337676279991,-0.057881589314258575,1729
-2.37210613114002,-1.2081582357403307,1730
-1.6484643850623615,-0.6361402217244757,1731
-1.5612413287220681,-1.3215072232021337,1732
-1.938473176619765,-1.2412353638359883,1733
-1.2771507725058842,-1.0164159189176625,1734
-0.2829206215947307,0.1656706964021756,1735
-0.7652725293848409,0.25927731459829534,1736
-1.3042975180109455,-0.8559555044344026,1737
11.462908797581486,9.595245709046877,1738
2.5072961529516893,1.5767259693165865,1739
10.18017541885178,6.395415884661767,1740
2.1550092205274205,1.7377900783185798,1741
10.25528122508375,4.715272667690912,1742
0.8104378027217377,0.753701876282369,1743
12.559685541209365,5.768727557984433,1744
9.787710257538155,6.94724773990604,1745
10.519149701971356,9.36688157886013,1746
10.10106016859729,7.365327760596531,1747
6.823959138824161,4.823508809997415,1748
7.800464147242396,1.9103396423355488,1749
6.997130839676124,2.3988022423842943,1750
9.385117404735292,4.748339949573519,1751
7.372803951969842,5.142876636376217,1752
8.618062134301843,5.500203457522862,1753
6.232863379033083,5.42526989787677,1754
9.638236459032928,3.492885826669329,1755
11.790768035302813,7.169053938541355,1756
10.28975603114196,6.501003870501917,1757
-1.8665928881737341,-0.8838285189800367,1758
-1.9960063903120888,-0.9860103049826522,1759
-2.644990175475667,-1.5064851162259616,1760
-1.133477722925669,-0.5256097362258646,1761
-1.954373622557349,-1.0456185964427027,1762
0.5055561768242007,-0.2140394229102324,1763
-2.224149904033446,-1.0840902759217466,1764
-1.8325895902813107,-0.806077368104156,1765
-2.132463799771105,-1.0358912081027338,1766
-2.202788076316938,-1.0660236002067942,1767
-1.9530482842369512,-0.9948539004011392,1768
-1.5581456806676992,-0.8717759754734337,1769
-2.0842108620990083,-1.159681151533755,1770
-2.1094966518911784,-0.9730113184019268,1771
-2.865028007655506,-1.4290475070081452,1772
-2.078709523818235,-0.9610902105816912,1773
-2.0855251651872586,-0.9612928436740907,1774
-1.8216882164688475,-1.1011228602658716,1775
-2.060294376692821,-1.2392078944407894,1776
-2.3221420163408246,-1.166232381844372,1777
-2.2540083691266046,-1.231801020044257,1778
-2.8417428200931925,-1.454460455668059,1779
-2.2160492347800567,-1.143414836477534,1780
-2.162435264143844,-1.4408103555569725,1781
-2.287942640862385,-0.9839952833466269,1782
-2.4644242975094834,-1.3420314990953706,1783
-2.395818746204707,-1.4287734903237912,1784
-2.2427488162114986,-1.160634249900343,1785
-2.7498009231732574,-1.4580071491686686,1786
-2.4179590199603727,-0.8706198956398262,1787
-2.3976380679126867,-1.3911470470118783,1788
-1.8632729684741633,-1.080367300402432,1789
-2.590377871759992,-1.3713828031596056,1790
-1.665332649610039,-1.7341488663147608,1791
-2.2763459993305624,-1.2894012320155153,1792
-1.8555223689918485,-1.9833926806773947,1793
-2.1943297884002035,-1.2393086780535143,1794
-2.671552870527773,-1.6891369998017438,1795
-2.486040029535209,-1.4286252740850347,1796
-2.0213713097907777,-1.4487757023664205,1797
-2.1344001427787433,-1.2435883072349458,1798
-1.5630104712722235,-0.5727626243831112,1799
-2.3362346770285,-1.4006559607570293,1800
-2.1585445069371696,-1.3466899781515482,1801
-1.6740418397165573,-1.1708317954969543,1802
-1.8296358281726688,-1.1977021887078532,1803
-1.8275177431073053,-1.0827529048608477,1804
-1.7478878461534078,-0.6935791264019957,1805
-2.215615707024438,-1.2060141762064487,1806
-1.1920517800971238,-0.7909896212907341,1807
-1.5443196895900713,-1.6265430243855974,1808
-2.138108725072883,-1.114130080366987,1809
-2.5064266808648497,-1.420031650267483,1810
-1.8484092835648303,-0.8617094162521575,1811
-2.2587526355979515,-0.9538382060551022,1812
-2.015627989480761,-0.8545309883416493,1813
-1.6994825159163423,-1.6604819062814848,1814
-1.529790395012753,-0.5009302650869892,1815
-1.5042712444524518,-1.246568092517511,1816
-2.2270767050445754,-1.3470467513202233,1817
-1.0040116143004598,-2.9401466418631195,1818
-1.0040116143004598,-2.9401466418631195,1819
-1.0040116143004598,-2.9401466418631195,1820
-1.0040116143004598,-2.9401466418631195,1821
-1.0040116143004598,-2.9401466418631195,1822
-1.0040116143004598,-2.9401466418631195,1823
-1.0040116143004598,-2.9401466418631195,1824
-1.0040116143004598,-2.9401466418631195,1825
-1.0040116143004598,-2.9401466418631195,1826
-1.0040116143004598,-2.9401466418631195,1827
-1.0040116143004598,-2.9401466418631195,1828
-1.0040116143004598,-2.9401466418631195,1829
-1.0040116143004598,-2.9401466418631195,1830
-1.0040116143004598,-2.9401466418631195,1831
-1.0040116143004598,-2.9401466418631195,1832
-1.0040116143004598,-2.9401466418631195,1833
-1.0040116143004598,-2.9401466418631195,1834
-1.0040116143004598,-2.9401466418631195,1835
-1.0040116143004598,-2.9401466418631195,1836
-1.0040116143004598,-2.9401466418631195,1837
1.7494574067837152,0.7650143453443363,1838
2.6703410351124632,-0.05464338880006996,1839
-1.1963486148218074,-0.8410755114555422,1840
0.6091803765583623,0.44564020322581654,1841
1.3258619608767173,1.0469810810328009,1842
1.692259500005013,1.0721340416059715,1843
-0.5715415924607904,-0.4227925179606623,1844
0.20548045387445943,0.4860297973593335,1845
-0.9966722928664283,-0.6757856663990772,1846
0.507920996910444,-0.05614127887783632,1847
0.04333835200142454,-0.28193482747456666,1848
1.4401827488743228,3.107317539556447,1849
1.177324198537232,0.4677974950485278,1850
-0.4724046925628111,-0.2163781494783726,1851
-0.9292518597873554,-0.343443211739662,1852
0.3590217187405991,-0.5584957666861388,1853
0.968776533282282,0.010934056364807746,1854
0.6321934142793181,-0.09307616106256732,1855
0.9175049277400485,0.6069782272012859,1856
1.296072018814545,0.12817456401738817,1857
-1.525154714535306,-1.2742106836084928,1858
-1.956292632688695,-0.6681530911496616,1859
-0.9916671737197238,0.49092780478740955,1860
-2.204411210925176,-1.0235235065583004,1861
-1.647256572412908,-0.7042026600044587,1862
-0.7812059522229875,-0.06495708628274549,1863
-1.6852524365669688,-0.5299495027907042,1864
-1.0404867156267006,-0.7759508107764789,1865
-2.5838417746345,-1.3626553331037627,1866
-2.059414681900887,-0.8757891299567905,1867
-1.3245497696791861,-0.36228913100959853,1868
-0.9097515769736655,-0.016864369110753178,1869
-1.623457085390102,-0.26696133874391526,1870
-0.6942025084932288,-1.4968737817995657,1871
-2.4405969394880174,-1.370483447142338,1872
-1.776841072388904,-0.9372075455237207,1873
-1.2465036752890046,-0.6036740116967959,1874
-1.7742725242627448,-0.7544283141807206,1875
-2.0020378886084873,-0.9289064020814723,1876
-1.3380971570802755,-1.08561090848876,1877
-2.037870735548102,-0.7533938598550397,1878
-1.9723372806394348,-1.1400635767224043,1879
-1.8135572220458014,-1.0818670433824527,1880
-1.9386788512990019,-0.9578324200023048,1881
-2.0318200282032417,-1.0602205469491253,1882
-2.0258876909045687,-1.0609302005309205,1883
-1.5507633878970906,-0.7184179331134481,1884
-2.4535433269840854,-1.0782819894903117,1885
-2.0553927088002997,-0.7808066025855472,1886
-2.256502370345877,-1.1937266368641863,1887
-1.9958361624372172,-1.4521026404274981,1888
-1.49024519047461,-1.2164702867076043,1889
-1.63027515635993,-0.7482677602939621,1890
-1.8793264771541813,-1.0989648908965897,1891
-2.057943327914057,-0.7146571525674773,1892
-1.9274415564774583,-1.0611900494973152,1893
-2.09782887041018,-1.0375537776111752,1894
-1.8644428423030985,-0.5656936931740778,1895
-2.3694734129977406,-1.02165943747103,1896
-1.178365076563016,-0.6782199035841903,1897
5.495846180287838,-1.5317474806282505,1898
4.454035508163521,-1.2115206748989613,1899
5.345204101233702,-0.26397558749231653,1900
5.451761692081344,-0.619365935240564,1901
4.771967431071808,-0.20025967676056666,1902
5.315574858983891,-0.4344209979263511,1903
5.6808465379255155,-1.261657201031669,1904
4.165595845131698,-0.7208124380928739,1905
5.779064816760378,-0.2337251550694293,1906
5.353333526772589,0.17290802270165326,1907
4.57941173674842,-0.5895879251365937,1908
4.326031415734921,-0.7912679050213585,1909
4.776569850951745,-3.455592960580268,1910
4.546771557943559,-0.4266912910373995,1911
3.7735310334697516,-0.7590313799501335,1912
3.5537296398473415,-0.531386849476057,1913
-1.1959541970552865,-2.0214918011522105,1914
4.416743402634968,-1.6585879702619892,1915
4.855194304365929,0.36121469228982617,1916
4.949757148902948,-0.7994570319344128,1917
-0.125995257984666,-1.1266093784910376,1918
-1.4671735043472731,-1.279652974870743,1919
-1.723836720781912,-0.9267964242898279,1920
-1.9996467103421454,-1.0484584679553854,1921
-2.5525654234317163,-1.224235418615469,1922
-1.7308760628884425,-1.0139478165954892,1923
-2.667493976530428,-1.3228043835203585,1924
-2.3166574516684335,-0.964158308116764,1925
-1.832892679330885,-0.34006412053380314,1926
-2.5004838615718388,-1.1652615576379206,1927
-2.7247934902176123,-1.048760230284411,1928
-2.5099605447976483,-1.014468579285429,1929
-1.8909701298042692,-1.2825222275913484,1930
-2.7436789264763792,-1.2161130672564433,1931
-2.559073811543152,-1.1960501588512928,1932
-2.385242785108978,-0.7448423635398221,1933
-2.3582188939485893,-1.1440929907448527,1934
-2.1232598902574296,-0.704628433002856,1935
-2.3943940151799508,-0.8485008278952334,1936
-2.3103098597062277,-1.1013169793740516,1937
-1.0222586146511496,-0.6063241867692336,1938
0.6385213850101318,-0.12662198697564636,1939
-1.1484222148368377,-0.9828868931526166,1940
-1.1355107184267181,-0.8393278769742863,1941
-1.8101699700618605,-0.7320253658314856,1942
-0.021285656714959265,1.6814586629544046,1943
-1.5369925995165297,-0.8705288077375305,1944
-1.879483113401838,-0.7576271219191171,1945
-1.0592744274143926,-0.10678563712496837,1946
-2.2942039108184122,-1.1386241842362035,1947
-1.0591847825283505,-0.8551677499484343,1948
-1.6030460262108912,-0.5440588278717501,1949
0.016466352149360854,0.3415289004888907,1950
-0.6306991589375797,0.6913803722733871,1951
0.246562122984546,1.2115062863766832,1952
2.431291159639849,1.32089017050307,1953
-0.0199395170405876,0.4162108019322212,1954
-0.6638667765334274,0.16300234573857594,1955
-0.4432065558501535,0.7051137853744525,1956
-1.2045009665628397,-0.11883084905482649,1957
-1.6798336972235082,-0.6747346445539438,1958
1.2528752685119728,0.293987007402056,1959
-2.5230632988195136,-1.2014588470838632,1960
1.7950484984203123,1.5445499160876748,1961
-2.3096677850235605,-1.0317892786507148,1962
-1.5518911016029386,-0.5904696126665733,1963
0.0795617883245428,0.3751877325219988,1964
1.1208647099967977,1.2247799085301612,1965
-1.875871566499605,-1.2458504955428973,1966
0.8361490860362516,2.628088207574908,1967
0.6274027211135502,0.5519445635560986,1968
-0.19134823328823697,0.38303576241355225,1969
-1.3888581496299532,-0.6972279993739771,1970
-1.509287544564175,-1.1193575255026311,1971
-1.2780017441533564,-0.9259723308723476,1972
1.0217681700609669,0.9415103738055343,1973
-1.7309189682759034,-0.45976360831060364,1974
0.06201845644493359,-0.19601423974480015,1975
-2.4097375335738795,-1.3937471286976915,1976
-0.6959670153841228,0.1675070969210687,1977
-1.8360792081616892,-1.1230874651410387,1978
-1.2516519256519296,-0.2826135054760371,1979
-1.9821864822004416,-1.0057558145944416,1980
-1.0095287409473084,-0.12307300938501424,1981
-1.8459792695002408,-0.840405156461144,1982
-1.4111550730597757,-0.7233028891235043,1983
-1.8980033675969994,-0.5875510100686843,1984
-1.6701224065901907,-1.096080068782358,1985
-1.9079560618737559,-1.3208159077985788,1986
-1.4252925772219867,-0.24463340107046694,1987
-1.8581941349043314,-1.0044685671063458,1988
-2.1572803725534526,-0.5044412540740582,1989
-2.1295823484716205,-1.043396671921287,1990
-2.4463487454869113,-0.9507669073951861,1991
